rank,start_date,end_date,duration_days,peak_date,peak_k0001,peak_k001,peak_k01,peak_omega,components_json
40,0160-07-14T12:00:00Z,0160-08-11T12:00:00Z,29,0160-07-26T12:00:00Z,1,1,2,3.2330901622772217,"[{""component_p"":9.461300578550436e-06,""best_module_id"":""m061"",""best_module_label"":""Apr 5 Saturn\u2013Neptune double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m061""],""bodies"":[""Saturn"",""Neptune""]},{""component_p"":0.0061795811634510756,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28"",""f12_1929_oct24"",""f13_1947_nov29""],""module_ids"":[""m031"",""m043"",""m049""],""bodies"":[""Venus"",""Uranus""]}]"
41,1348-01-18T12:00:00Z,1348-03-10T12:00:00Z,53,1348-02-25T12:00:00Z,1,1,2,3.2290380001068115,"[{""component_p"":1.0812915206770413e-05,""best_module_id"":""m064"",""best_module_label"":""May 22 Venus\u2013Jupiter\u2013Mars triad"",""families"":[""f15_1918_spring""],""module_ids"":[""m064""],""bodies"":[""Venus"",""Jupiter"",""Mars""]},{""component_p"":0.005457818973809481,""best_module_id"":""m016"",""best_module_label"":""Mars\u2013Pluto\u2013Neptune 120+60 partition"",""families"":[""f05_2021_sep11""],""module_ids"":[""m016""],""bodies"":[""Mars"",""Pluto"",""Neptune""]}]"
42,0017-01-12T12:00:00Z,0017-01-20T12:00:00Z,9,0017-01-19T12:00:00Z,1,1,2,3.1939287185668945,"[{""component_p"":1.4867758181935642e-05,""best_module_id"":""m037"",""best_module_label"":""Mercury\u2013Neptune\u2013Mars midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m037""],""bodies"":[""Mercury"",""Neptune"",""Mars""]},{""component_p"":0.004303540103137493,""best_module_id"":""m061"",""best_module_label"":""Apr 5 Saturn\u2013Neptune double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m061""],""bodies"":[""Saturn"",""Neptune""]}]"
43,0961-07-28T12:00:00Z,0961-08-04T12:00:00Z,8,0961-08-01T12:00:00Z,1,1,2,3.189462900161743,"[{""component_p"":3.514197305776179e-05,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17"",""f08_1775_apr19""],""module_ids"":[""m005"",""m027""],""bodies"":[""Mercury"",""Saturn""]},{""component_p"":0.001839547185227275,""best_module_id"":""m032"",""best_module_label"":""Jupiter\u2013Saturn 120 channel"",""families"":[""f09_1914_jun28""],""module_ids"":[""m032""],""bodies"":[""Jupiter"",""Saturn""]}]"
44,1473-12-29T12:00:00Z,1474-01-09T12:00:00Z,12,1474-01-01T12:00:00Z,1,1,2,3.1856746673583984,"[{""component_p"":2.1625830413540825e-05,""best_module_id"":""m027"",""best_module_label"":""Mercury\u2013Uranus\u2013Saturn 60+120=180"",""families"":[""f02_2026_sep17"",""f08_1775_apr19""],""module_ids"":[""m005"",""m027""],""bodies"":[""Mercury"",""Uranus"",""Saturn""]},{""component_p"":0.0030154515989124775,""best_module_id"":""m050"",""best_module_label"":""Mercury\u2013Jupiter\u2013Venus 20/20/40 planet rail"",""families"":[""f13_1947_nov29""],""module_ids"":[""m050""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]}]"
45,0463-12-16T12:00:00Z,0464-01-09T12:00:00Z,25,0463-12-23T12:00:00Z,1,1,2,3.173628330230713,"[{""component_p"":3.379035842954181e-05,""best_module_id"":""m032"",""best_module_label"":""Jupiter\u2013Saturn 120 channel"",""families"":[""f09_1914_jun28""],""module_ids"":[""m032""],""bodies"":[""Jupiter"",""Saturn""]},{""component_p"":0.001984169939532876,""best_module_id"":""m064"",""best_module_label"":""May 22 Venus\u2013Jupiter\u2013Mars triad"",""families"":[""f15_1918_spring""],""module_ids"":[""m064""],""bodies"":[""Venus"",""Jupiter"",""Mars""]}]"
46,0522-07-25T12:00:00Z,0522-08-01T12:00:00Z,8,0522-07-26T12:00:00Z,1,1,2,3.1719040870666504,"[{""component_p"":8.109685950330459e-06,""best_module_id"":""m062"",""best_module_label"":""Apr 17 Mercury\u2013Jupiter\u2013Venus 30/60/90"",""families"":[""f15_1918_spring""],""module_ids"":[""m060"",""m062""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]},{""component_p"":0.008300263434648514,""best_module_id"":""m027"",""best_module_label"":""Mercury\u2013Uranus\u2013Saturn 60+120=180"",""families"":[""f08_1775_apr19""],""module_ids"":[""m027""],""bodies"":[""Mercury"",""Uranus"",""Saturn""]}]"
47,1724-03-13T12:00:00Z,1724-03-26T12:00:00Z,14,1724-03-24T12:00:00Z,1,1,2,3.168499231338501,"[{""component_p"":1.0812915206770413e-05,""best_module_id"":""m062"",""best_module_label"":""Apr 17 Mercury\u2013Jupiter\u2013Venus 30/60/90"",""families"":[""f15_1918_spring""],""module_ids"":[""m062""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]},{""component_p"":0.006274193990975618,""best_module_id"":""m010"",""best_module_label"":""Venus\u2013Mars\u2013Pluto 60/90/150 triad"",""families"":[""f04_2023_oct07""],""module_ids"":[""m010""],""bodies"":[""Venus"",""Mars"",""Pluto""]}]"
48,1568-12-05T12:00:00Z,1568-12-06T12:00:00Z,2,1568-12-05T12:00:00Z,1,1,2,3.1523375511169434,"[{""component_p"":1.4867758181935642e-05,""best_module_id"":""m021"",""best_module_label"":""Mercury\u2013Venus\u2013Mars triple node"",""families"":[""f07_2008_sep15""],""module_ids"":[""m021""],""bodies"":[""Mercury"",""Venus"",""Mars""]},{""component_p"":0.004736056551337242,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]}]"
49,0109-07-09T12:00:00Z,0109-07-15T12:00:00Z,7,0109-07-14T12:00:00Z,1,1,2,3.152202606201172,"[{""component_p"":5.6767803471302614e-05,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17"",""f11_1913_dec23""],""module_ids"":[""m005"",""m039""],""bodies"":[""Mercury"",""Saturn""]},{""component_p"":0.0012407819740474224,""best_module_id"":""m067"",""best_module_label"":""May 28 Mars/Jupiter plus Venus/Jupiter/Uranus"",""families"":[""f15_1918_spring""],""module_ids"":[""m064"",""m067""],""bodies"":[""Mars"",""Jupiter"",""Venus"",""Uranus""]}]"
50,0339-06-07T12:00:00Z,0339-06-20T12:00:00Z,14,0339-06-14T12:00:00Z,1,1,2,3.1456291675567627,"[{""component_p"":1.892260115710087e-05,""best_module_id"":""m027"",""best_module_label"":""Mercury\u2013Uranus\u2013Saturn 60+120=180"",""families"":[""f02_2026_sep17"",""f08_1775_apr19""],""module_ids"":[""m005"",""m027""],""bodies"":[""Mercury"",""Uranus"",""Saturn""]},{""component_p"":0.003779113758355379,""best_module_id"":""m009"",""best_module_label"":""Neptune\u2013Saturn double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m009""],""bodies"":[""Neptune"",""Saturn""]}]"
51,0145-07-23T12:00:00Z,0145-07-23T12:00:00Z,1,0145-07-23T12:00:00Z,1,1,2,3.1316442489624023,"[{""component_p"":3.379035842954181e-05,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.002185560530051589,""best_module_id"":""m048"",""best_module_label"":""Pluto\u2013Saturn\u2013Mars midpoint"",""families"":[""f13_1947_nov29""],""module_ids"":[""m048""],""bodies"":[""Pluto"",""Saturn"",""Mars""]}]"
52,1311-05-22T12:00:00Z,1311-05-22T12:00:00Z,1,1311-05-22T12:00:00Z,1,1,2,3.121126174926758,"[{""component_p"":4.1900046198861673e-05,""best_module_id"":""m031"",""best_module_label"":""Venus\u2013Uranus opposition gate"",""families"":[""f09_1914_jun28""],""module_ids"":[""m031""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.0018057568231597543,""best_module_id"":""m003"",""best_module_label"":""Neptune bridge into Saturn and inner ladder"",""families"":[""f01_2026_sep01""],""module_ids"":[""m001"",""m003""],""bodies"":[""Neptune"",""Saturn"",""Mars"",""Jupiter"",""Mercury""]}]"
53,0743-03-18T12:00:00Z,0743-03-20T12:00:00Z,3,0743-03-19T12:00:00Z,1,1,2,3.1114203929901123,"[{""component_p"":2.1625830413540825e-05,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.003577723167836666,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17""],""module_ids"":[""m005""],""bodies"":[""Mercury"",""Saturn""]}]"
54,0698-03-01T12:00:00Z,0698-03-22T12:00:00Z,22,0698-03-11T12:00:00Z,1,1,2,3.0895538330078125,"[{""component_p"":1.4867758181935642e-05,""best_module_id"":""m061"",""best_module_label"":""Apr 5 Saturn\u2013Neptune double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m061""],""bodies"":[""Saturn"",""Neptune""]},{""component_p"":0.005472686607390642,""best_module_id"":""m040"",""best_module_label"":""Mars/Neptune opposite Jupiter/Uranus bundle"",""families"":[""f11_1913_dec23""],""module_ids"":[""m040""],""bodies"":[""Mars"",""Neptune"",""Jupiter"",""Uranus""]}]"
55,0790-06-06T12:00:00Z,0790-06-06T12:00:00Z,1,0790-06-06T12:00:00Z,1,1,2,3.0776185989379883,"[{""component_p"":2.703228710743133e-05,""best_module_id"":""m066"",""best_module_label"":""May 28 Venus equidistant Jupiter/Uranus"",""families"":[""f15_1918_spring""],""module_ids"":[""m066"",""m067""],""bodies"":[""Venus"",""Jupiter"",""Uranus""]},{""component_p"":0.003093845210969448,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]}]"
56,1460-07-01T12:00:00Z,1460-07-30T12:00:00Z,30,1460-07-11T12:00:00Z,1,1,2,3.0610525608062744,"[{""component_p"":1.3516143553715665e-05,""best_module_id"":""m070"",""best_module_label"":""Neptune\u2013Uranus/Venus double-node bridge"",""families"":[""f15_1918_spring"",""f16_2020_mar11""],""module_ids"":[""m060"",""m070""],""bodies"":[""Neptune"",""Uranus"",""Venus""]},{""component_p"":0.006428278051316738,""best_module_id"":""m056"",""best_module_label"":""Pluto\u2013Neptune\u2013Saturn 52.5+97.5=150 closure"",""families"":[""f14_2000_mar10""],""module_ids"":[""m056""],""bodies"":[""Pluto"",""Neptune"",""Saturn""]}]"
57,0016-10-06T12:00:00Z,0017-01-01T12:00:00Z,88,0016-10-20T12:00:00Z,1,1,2,3.048222303390503,"[{""component_p"":1.892260115710087e-05,""best_module_id"":""m061"",""best_module_label"":""Apr 5 Saturn\u2013Neptune double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m061""],""bodies"":[""Saturn"",""Neptune""]},{""component_p"":0.004729298874735832,""best_module_id"":""m035"",""best_module_label"":""Jupiter\u2013Saturn\u2013Pluto midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m035""],""bodies"":[""Jupiter"",""Saturn"",""Pluto""]}]"
58,0010-10-25T12:00:00Z,0010-10-31T12:00:00Z,7,0010-10-28T12:00:00Z,1,1,2,3.0124154090881348,"[{""component_p"":8.380009239772335e-05,""best_module_id"":""m043"",""best_module_label"":""Uranus opposite Mercury/Venus gate"",""families"":[""f12_1929_oct24""],""module_ids"":[""m043""],""bodies"":[""Uranus"",""Mercury"",""Venus""]},{""component_p"":0.0011596850818023086,""best_module_id"":""m069"",""best_module_label"":""Saturn\u2013Mercury\u2013Neptune 30/20/50 rail"",""families"":[""f16_2020_mar11""],""module_ids"":[""m069""],""bodies"":[""Saturn"",""Mercury"",""Neptune""]}]"
59,0683-04-12T12:00:00Z,0683-04-18T12:00:00Z,7,0683-04-15T12:00:00Z,1,1,2,2.9834110736846924,"[{""component_p"":7.433879363816231e-05,""best_module_id"":""m032"",""best_module_label"":""Jupiter\u2013Saturn 120 channel"",""families"":[""f09_1914_jun28""],""module_ids"":[""m032""],""bodies"":[""Jupiter"",""Saturn""]},{""component_p"":0.0013975693145766854,""best_module_id"":""m050"",""best_module_label"":""Mercury\u2013Jupiter\u2013Venus 20/20/40 planet rail"",""families"":[""f13_1947_nov29""],""module_ids"":[""m050""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]}]"
60,2017-06-13T12:00:00Z,2017-06-19T12:00:00Z,7,2017-06-19T12:00:00Z,1,1,2,2.9784152507781982,"[{""component_p"":1.0812915206770413e-05,""best_module_id"":""m027"",""best_module_label"":""Mercury\u2013Uranus\u2013Saturn 60+120=180"",""families"":[""f02_2026_sep17"",""f08_1775_apr19""],""module_ids"":[""m005"",""m027""],""bodies"":[""Mercury"",""Uranus"",""Saturn""]},{""component_p"":0.00971945933997631,""best_module_id"":""m070"",""best_module_label"":""Neptune\u2013Uranus/Venus double-node bridge"",""families"":[""f16_2020_mar11""],""module_ids"":[""m070""],""bodies"":[""Neptune"",""Uranus"",""Venus""]}]"
61,1605-04-12T12:00:00Z,1605-04-14T12:00:00Z,3,1605-04-13T12:00:00Z,1,1,2,2.9762463569641113,"[{""component_p"":5.947103272774257e-05,""best_module_id"":""m008"",""best_module_label"":""Mercury\u2013Venus double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m008""],""bodies"":[""Mercury"",""Venus""]},{""component_p"":0.0017760213231667876,""best_module_id"":""m066"",""best_module_label"":""May 28 Venus equidistant Jupiter/Uranus"",""families"":[""f15_1918_spring""],""module_ids"":[""m066""],""bodies"":[""Venus"",""Jupiter"",""Uranus""]}]"
62,0956-02-21T12:00:00Z,0956-03-14T12:00:00Z,23,0956-03-08T12:00:00Z,1,1,2,2.972238540649414,"[{""component_p"":1.892260115710087e-05,""best_module_id"":""m044"",""best_module_label"":""Uranus\u2013Mercury/Venus\u2013Mars routing module"",""families"":[""f12_1929_oct24""],""module_ids"":[""m043"",""m044""],""bodies"":[""Uranus"",""Mercury"",""Venus"",""Mars""]},{""component_p"":0.005633528809994459,""best_module_id"":""m016"",""best_module_label"":""Mars\u2013Pluto\u2013Neptune 120+60 partition"",""families"":[""f05_2021_sep11"",""f10_1978_dec11""],""module_ids"":[""m016"",""m036""],""bodies"":[""Mars"",""Pluto"",""Neptune""]}]"
63,0279-05-28T12:00:00Z,0279-06-15T12:00:00Z,19,0279-06-09T12:00:00Z,1,1,2,2.9667069911956787,"[{""component_p"":8.109686132229399e-05,""best_module_id"":""m027"",""best_module_label"":""Mercury\u2013Uranus\u2013Saturn 60+120=180"",""families"":[""f02_2026_sep17"",""f08_1775_apr19"",""f11_1913_dec23""],""module_ids"":[""m005"",""m027"",""m039""],""bodies"":[""Mercury"",""Uranus"",""Saturn""]},{""component_p"":0.001331340172328055,""best_module_id"":""m066"",""best_module_label"":""May 28 Venus equidistant Jupiter/Uranus"",""families"":[""f15_1918_spring""],""module_ids"":[""m066""],""bodies"":[""Venus"",""Jupiter"",""Uranus""]}]"
64,1487-02-09T12:00:00Z,1487-03-17T12:00:00Z,37,1487-03-11T12:00:00Z,1,1,2,2.9615933895111084,"[{""component_p"":1.3516143553715665e-05,""best_module_id"":""m016"",""best_module_label"":""Mars\u2013Pluto\u2013Neptune 120+60 partition"",""families"":[""f05_2021_sep11""],""module_ids"":[""m016""],""bodies"":[""Mars"",""Pluto"",""Neptune""]},{""component_p"":0.00808265432715416,""best_module_id"":""m061"",""best_module_label"":""Apr 5 Saturn\u2013Neptune double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m061""],""bodies"":[""Saturn"",""Neptune""]}]"
65,1666-12-16T12:00:00Z,1666-12-29T12:00:00Z,14,1666-12-17T12:00:00Z,1,1,2,2.9519050121307373,"[{""component_p"":2.2977445041760802e-05,""best_module_id"":""m037"",""best_module_label"":""Mercury\u2013Neptune\u2013Mars midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m037""],""bodies"":[""Mercury"",""Neptune"",""Mars""]},{""component_p"":0.004861756693571806,""best_module_id"":""m009"",""best_module_label"":""Neptune\u2013Saturn double node"",""families"":[""f03_2026_feb28""],""module_ids"":[""m009""],""bodies"":[""Neptune"",""Saturn""]}]"
66,0670-03-17T12:00:00Z,0670-03-28T12:00:00Z,12,0670-03-21T12:00:00Z,1,1,2,2.9453847408294678,"[{""component_p"":5.5416188843082637e-05,""best_module_id"":""m021"",""best_module_label"":""Mercury\u2013Venus\u2013Mars triple node"",""families"":[""f07_2008_sep15""],""module_ids"":[""m021""],""bodies"":[""Mercury"",""Venus"",""Mars""]},{""component_p"":0.0020463441032916307,""best_module_id"":""m055"",""best_module_label"":""Neptune\u2013Mars\u2013Jupiter\u2013Saturn 75/90/97.5 rail"",""families"":[""f14_2000_mar10""],""module_ids"":[""m055""],""bodies"":[""Neptune"",""Mars"",""Jupiter"",""Saturn""]}]"
67,0464-08-05T12:00:00Z,0464-08-22T12:00:00Z,18,0464-08-21T12:00:00Z,1,1,2,2.944196939468384,"[{""component_p"":5.1361344958422706e-05,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17""],""module_ids"":[""m005""],""bodies"":[""Mercury"",""Saturn""]},{""component_p"":0.002213944448158145,""best_module_id"":""m030"",""best_module_label"":""Pluto\u2013Neptune/Mercury\u2013Mars 0/30/60 core"",""families"":[""f09_1914_jun28""],""module_ids"":[""m030""],""bodies"":[""Pluto"",""Neptune"",""Mercury"",""Mars""]}]"
68,0107-07-25T12:00:00Z,0107-07-28T12:00:00Z,4,0107-07-28T12:00:00Z,1,1,2,2.943068027496338,"[{""component_p"":1.2164528925495688e-05,""best_module_id"":""m032"",""best_module_label"":""Jupiter\u2013Saturn 120 channel"",""families"":[""f09_1914_jun28""],""module_ids"":[""m032""],""bodies"":[""Jupiter"",""Saturn""]},{""component_p"":0.009372093714773655,""best_module_id"":""m054"",""best_module_label"":""Neptune\u2013Uranus\u2013Venus\u2013Mercury nested rail"",""families"":[""f14_2000_mar10""],""module_ids"":[""m054""],""bodies"":[""Neptune"",""Uranus"",""Venus"",""Mercury""]}]"
69,0355-12-31T12:00:00Z,0356-01-01T12:00:00Z,2,0355-12-31T12:00:00Z,1,1,2,2.935438632965088,"[{""component_p"":9.190978016704321e-05,""best_module_id"":""m005"",""best_module_label"":""Mercury\u2013Saturn near-diameter"",""families"":[""f02_2026_sep17""],""module_ids"":[""m005""],""bodies"":[""Mercury"",""Saturn""]},{""component_p"":0.001262407866306603,""best_module_id"":""m037"",""best_module_label"":""Mercury\u2013Neptune\u2013Mars midpoint"",""families"":[""f10_1978_dec11""],""module_ids"":[""m037""],""bodies"":[""Mercury"",""Neptune"",""Mars""]}]"
70,0935-03-18T12:00:00Z,0935-03-25T12:00:00Z,8,0935-03-24T12:00:00Z,1,1,2,2.899571180343628,"[{""component_p"":2.703228710743133e-05,""best_module_id"":""m032"",""best_module_label"":""Jupiter\u2013Saturn 120 channel"",""families"":[""f09_1914_jun28""],""module_ids"":[""m032""],""bodies"":[""Jupiter"",""Saturn""]},{""component_p"":0.004661717917770147,""best_module_id"":""m045"",""best_module_label"":""Jupiter\u2013Pluto\u2013Mercury\u2013Mars ladder"",""families"":[""f12_1929_oct24""],""module_ids"":[""m045""],""bodies"":[""Jupiter"",""Pluto"",""Mercury"",""Mars""]}]"
71,1039-02-07T12:00:00Z,1039-02-25T12:00:00Z,19,1039-02-15T12:00:00Z,1,1,2,2.8990302085876465,"[{""component_p"":3.6493587685981765e-05,""best_module_id"":""m062"",""best_module_label"":""Apr 17 Mercury\u2013Jupiter\u2013Venus 30/60/90"",""families"":[""f15_1918_spring""],""module_ids"":[""m062""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]},{""component_p"":0.003457429585978389,""best_module_id"":""m030"",""best_module_label"":""Pluto\u2013Neptune/Mercury\u2013Mars 0/30/60 core"",""families"":[""f09_1914_jun28""],""module_ids"":[""m030""],""bodies"":[""Pluto"",""Neptune"",""Mercury"",""Mars""]}]"
72,1749-03-07T12:00:00Z,1749-03-07T12:00:00Z,1,1749-03-07T12:00:00Z,1,1,2,2.882049083709717,"[{""component_p"":2.8383901735651307e-05,""best_module_id"":""m060"",""best_module_label"":""Apr 5 Venus\u2013Uranus double node"",""families"":[""f15_1918_spring""],""module_ids"":[""m060""],""bodies"":[""Venus"",""Uranus""]},{""component_p"":0.004622521344572306,""best_module_id"":""m050"",""best_module_label"":""Mercury\u2013Jupiter\u2013Venus 20/20/40 planet rail"",""families"":[""f13_1947_nov29""],""module_ids"":[""m050""],""bodies"":[""Mercury"",""Jupiter"",""Venus""]}]"
73,0974-12-26T12:00:00Z,0975-01-04T12:00:00Z,10,0974-12-31T12:00:00Z,1,1,2,2.877190351486206,"[{""component_p"":9.055816190084442e-05,""best_module_id"":""m032"",""best_module_label"":""Jupiter\u2013Saturn 120 channel"",""families"":[""f09_1914_jun28""],""module_ids"":[""m032""],""bodies"":[""Jupiter"",""Saturn""]},{""component_p"":0.0014651499222964048,""best_module_id"":""m027"",""best_module_label"":""Mercury\u2013Uranus\u2013Saturn 60+120=180"",""families"":[""f08_1775_apr19""],""module_ids"":[""m027""],""bodies"":[""Mercury"",""Uranus"",""Saturn""]}]"
